job id,company id,Job Salary,Job Experience,Key Skills,Role Category,Functional Area,Industry,Job Title
15543,10021, Not Disclosed by Recruiter ,2 - 7 yrs, objective c| algorithms| information technology| user interface| layout| email| typography| copyright| solutions| developer,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15544,10015, Not Disclosed by Recruiter ,2 - 5 yrs, project management| project planning,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Telecalling/Telemarketing Executive
15545,10045, Not Disclosed by Recruiter ,10 - 15 yrs, C| Python| Six Sigma| PMP| .NET| HTML| JavaScript| SQL| Oracle| assembly language| Real Time Operating Systems,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15546,10005, Not Disclosed by Recruiter ,3 - 5 yrs, Project management| Project planning| System analysis| Analytical| ASP.Net| VB.NET| Documentation tools| Networking| C| development testing,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Project Lead
15547,10049, Not Disclosed by Recruiter ,4 - 8 yrs, digital marketing expert| SEM| Information technology,Marketing,"Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",Marketing Manager
15548,10008, Not Disclosed by Recruiter ,3 - 8 yrs, synthesis| axi| soc| rtl design| design| power management| integration| ahb| quality checks| quality,Programming & Design,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","IT-Software, Software Services",Software Developer
15549,10048, Not Disclosed by Recruiter ,2 - 5 yrs, Linux| Networking| Windows| MySQL| SNMP| Virtualization| Networking protocols| Operating systems| Monitoring tools| SQL queries,Programming & Design,IT Software - Other,"IT-Software, Software Services",Software Developer
15550,10045, Not Disclosed by Recruiter ,2 - 5 yrs, Marketing| Digital Marketing| Marketing Communications| Marketing Automation| Campaign Management| Email Marketing,Online/Digital Marketing,"Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",Display Marketing Manager
15551,10031, Not Disclosed by Recruiter ,2 - 5 yrs, development| python| c| technical| mobile| iphone| cocoa| application development| objective c| scripting| application| web| xml| design| http| json| perl| sdk| architecture| applications,Programming & Design,IT Software - Mobile,"IT-Software, Software Services",Software Developer
15552,10040, Not Disclosed by Recruiter ,3 - 6 yrs, CMS| Windows| SQL| Web application development| development| css| technical| software| developing| HTML| Project development| jQuery| ui| application| web| Javascript| Agile| ASP.Net| angularjs| applications,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15553,10023, Not Disclosed by Recruiter ,1 - 2 yrs, java| javascript| mca| application development| computer science| entry level| object oriented programming| c| m sc| knowledge,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15554,10019, Not Disclosed by Recruiter ,2 - 6 yrs, Financial reporting| KPI| Process efficiency| Finance| Financial planning| SBU| Financial Analyst| Budgeting| Forecasting,Finance/Audit,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Financial Analyst
15555,10008, Not Disclosed by Recruiter ,4 - 7 yrs, Data Science| Java| C| Algorithms| Data Structures| Machine Learning| AWS| Supply Chain| Python| SQL,Analytics & BI,Analytics & Business Intelligence,"IT-Software, Software Services",Data Analyst
15556,10011,"8,00,000 - 10,00,000 PA.",3 - 8 yrs, Life Cycle| MS Dynamics CRM| Problem Solving| MS SQL Server| Microsoft Dynamics| Business Process Analysis| Quality Assurance,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",Outside Technical Consultant
15557,10017, Hike on current salary.best in industry ,3 - 6 yrs, UX| User Interface Designing| Interaction Design| Web Designing| ui designing| Wireframing| user interface designer| Illustrator| UI Designer| UX Designer,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Graphic/Web Designer
15558,10039, Not Disclosed by Recruiter ,3 - 5 yrs, XML| Project management| Technical support| PLSQL| Workflow| Debugging| System administration| Service| Payroll| Recruitment,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Training Manager
15559,10013, Not Disclosed by Recruiter ,3 - 5 yrs,J2Ee| PHP| XML| Ajax| Open source| Data modeling| Content management| Product support| JIRA| Computer science,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15560,10047, Not Disclosed by Recruiter ,0 - 2 yrs,psd| layout| dreamweaver| website| interfaces| photoshop| javascript| jquery| css3,Programming & Design,"IT Software - eCommerce , Internet Technologies","IT-Software, Software Services",Graphic/Web Designer
15561,10004, Not Disclosed by Recruiter ,6 - 11 yrs, Spring| Web Servers| Database| GIT| Maven| Sonar| Jenkins| React.JS| Ember.JS| RDBMS,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
15562,10026, Not Disclosed by Recruiter ,3 - 6 yrs, VB.NET| c#| asp.net| OOP| Web Development| API| Javascript| jQuery| Agile| Entity Framework,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15563,10039, Not Disclosed by Recruiter ,5 - 10 yrs, JAX - WS| Hibernate| Rest| ESB| UI Development| Javascript| Spring Boot| Java SE| Web Services| SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15564,10014, Not Disclosed by Recruiter ,0 - 0 yrs, C#| Dotnet| Mvc,Other,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Trainee
15565,10011, Not Disclosed by Recruiter ,8 - 13 yrs, CSS| Front End| Web Technologies| Wordpress| Javascript| PHP| HTML| JQuery| Web Development| Ajax,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Product Manager
15566,10008, Not Disclosed by Recruiter ,4 - 8 yrs,WCF| ASP.Net MVC| C#| Winforms| WPF| LINQ| MVVM| JQuery| Javascript| .Net| OOPS| SQL| Multi Threading| Asp.net| MVC| HTML5| CSS3| Bootstrap| JavaScript,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15567,10011, Not Disclosed by Recruiter ,6 - 9 yrs, Training Need Analysis| Training Needs| Behavioural Training| Soft Skills Training| Human Capital Management| Employee Induction| Learning| Project Management| OD| Personal Skills| Training Management| Talent Development| Business,HR/ Recruitment / IR,"HR , Recruitment , Administration , IR","IT-Software, Software Services",Training Manager
15568,10045,"10,00,000 - 18,00,000 PA.",4 - 8 yrs, Java| Angularjs,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15569,10036, Not Disclosed by Recruiter ,3 - 8 yrs, Writing Test Cases| System Integration Testing| Software Quality Assurance| User Experience| Test Case Execution| Android| Product Development| Project Management| Quality| Mobile Testing| Quality Assurance Engineering| Testing| UI Testing,QA/Testing/Documentation,IT Software - QA & Testing,"IT-Software, Software Services",Quality Assurance/Quality Control Executive
15570,10009, Not Disclosed by Recruiter ,1 - 3 yrs, Outbound| Service| Technical support| process| Target| Technical| Inbound calls| Bonus| Business Executive| Comp,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical)
15571,10007,"1,50,000 - 3,50,000 PA.",0 - 4 yrs,international sales| domestic marketing| b2c marketing| business development| business development manager| b2c sales| inside sales| b2b sales| b2b marketing| international marketing| software sales| it sales| communication skills,Channel Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Key Account Manager
15572,10043, Not Disclosed by Recruiter ,2 - 7 yrs, SAN| Backend| French| Email| Front end| MySQL| Snacks| PHP| Salesforce| Ideas,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Regional Manager
15573,10022, Not Disclosed by Recruiter ,0 - 3 yrs,process| Outbound process| US shift| Group| Bonus| Time| Open| B2B| Customer Care Executive,Voice,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical)
15574,10018, Not Disclosed by Recruiter ,6 - 9 yrs,Java| Maven| Hibernate| GIT| DI| MySQL| J2Ee| MongoDB| IOC| Spring,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15575,10032, Not Disclosed by Recruiter ,0 - 0 yrs, Software Testing| Manual Testing| Automation Testing| QA,Other,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Trainee
15576,10010,"6,00,000 - 11,00,000 PA.",4 - 9 yrs, back end| java| Front End,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15577,10013, Not Disclosed by Recruiter ,3 - 6 yrs, Azure,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15578,10003, Not Disclosed by Recruiter ,15 - 19 yrs, SOA| UML| Automation| microsoft| Application development| Data modeling| Coding| Analytics| Functional testing| Healthcare,Programming & Design,IT Software - System Programming,"IT-Software, Software Services",Software Developer
15579,10013, Not Disclosed by Recruiter ,1 - 3 yrs, Networking,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Product Manager
15580,10031, Not Disclosed by Recruiter ,0 - 4 yrs,HTML| jQuery| Javascript| Multimedia| Object oriented design| software| Content development| CSS3| Graphics| Computer science| User interface designing| web| design| developer| programming,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15581,10004, Not Disclosed by Recruiter ,7 - 12 yrs, Purchase| SAP SD| Pricing| Batch Management| Shipping,System Design/Implementation/ERP/CRM,"IT Software - ERP , CRM","IT-Software, Software Services",ERP Consultant
15582,10023, Not Disclosed by Recruiter ,1 - 3 yrs, executive| management| it hardware| interpersonal skills| business development| selling,Retail Sales,"Sales , Retail , Business Development","IT-Software, Software Services",Sales Executive/Officer
15583,10015, Not Disclosed by Recruiter ,8 - 10 yrs, automation framework| python| database| life cycle| automation testing| test strategy| linux| framework design,Programming & Design,IT Software - QA & Testing,"IT-Software, Software Services",Team Lead/Technical Lead
15584,10027, Not Disclosed by Recruiter ,2 - 7 yrs, HTML| XML| Ajax| OOAD| JSON| JIRA| Software design| jQuery| GIT| web| design| developer| MVC,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15585,10028, Not Disclosed by Recruiter ,12 - 22 yrs, apo| PPDS,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Technical Architect
15586,10005, Not Disclosed by Recruiter ,2 - 3 yrs, Accounts Executive| Credit Officers| Capital Advisors| Risk Management| Administration| Analysts| Data Entry| Report Generation| Mortgage Advisors| analytical skills,Accounts,"Accounts , Finance , Tax , Company Secretary , Audit","IT-Software, Software Services",Accounts Executive/Accountant
15587,10005, Not Disclosed by Recruiter ,1 - 4 yrs, Product Development| Drupal| CSS| jQuery| Javascript| PHP| SQL,Programming & Design,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
15588,10046, Not Disclosed by Recruiter ,1 - 3 yrs, Pharma| Delivery Executive,Production/Manufacturing/Maintenance,"Production , Manufacturing , Maintenance","IT-Software, Software Services",Production Manager
